C220,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 102, ""selectedText"": ""other companies' websites and apps"", ""value"": ""Track user on other websites""}, ""Personal Information Type"": {""endIndexInSegment"": 358, ""startIndexInSegment"": 218, ""selectedText"": ""Information about your interactions with the websites, apps, and other services you use, the content you view, the search queries you submit"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C221,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 102, ""selectedText"": ""other companies' websites and apps"", ""value"": ""Track user on other websites""}, ""Personal Information Type"": {""endIndexInSegment"": 542, ""startIndexInSegment"": 435, ""selectedText"": ""Information about how you access those websites, apps, and other services, your browser or operating system"", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C222,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 102, ""selectedText"": ""other companies' websites and apps"", ""value"": ""Track user on other websites""}, ""Personal Information Type"": {""endIndexInSegment"": 411, ""startIndexInSegment"": 364, ""selectedText"": ""information in cookies and similar technologies"", ""value"": ""Cookies and tracking elements""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C223,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 102, ""selectedText"": ""other companies' websites and apps"", ""value"": ""Track user on other websites""}, ""Personal Information Type"": {""endIndexInSegment"": 581, ""startIndexInSegment"": 549, ""selectedText"": ""Internet Protocol (\""IP\"") address"", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C224,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 86, ""selectedText"": ""our Services"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 542, ""startIndexInSegment"": 435, ""selectedText"": ""Information about how you access those websites, apps, and other services, your browser or operating system"", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C225,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 86, ""selectedText"": ""our Services"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 411, ""startIndexInSegment"": 364, ""selectedText"": ""information in cookies and similar technologies"", ""value"": ""Cookies and tracking elements""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C226,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 86, ""selectedText"": ""our Services"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 581, ""startIndexInSegment"": 549, ""selectedText"": ""Internet Protocol (\""IP\"") address"", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C227,test_category_labeling_highlight_fordham_aaaa,121,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 73, ""selectedText"": ""when you use our Services"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 359, ""startIndexInSegment"": 218, ""selectedText"": ""Information about your interactions with the websites, apps, and other services you use, the content you view, the search queries you submit,"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13330,test_category_labeling_highlight_fordham_aaaa,121,3829,8,Data Retention,"{""Personal Information Type"": {""endIndexInSegment"": 359, ""startIndexInSegment"": 218, ""selectedText"": ""Information about your interactions with the websites, apps, and other services you use, the content you view, the search queries you submit,"", ""value"": ""User online activities""}, ""Retention Period"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 67, ""selectedText"": ""store"", ""value"": ""Unspecified""}, ""Retention Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13331,test_category_labeling_highlight_fordham_aaaa,121,3829,8,Data Retention,"{""Personal Information Type"": {""endIndexInSegment"": 412, ""startIndexInSegment"": 364, ""selectedText"": ""information in cookies and similar technologies;"", ""value"": ""Cookies and tracking elements""}, ""Retention Period"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 67, ""selectedText"": ""store"", ""value"": ""Unspecified""}, ""Retention Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13332,test_category_labeling_highlight_fordham_aaaa,121,3829,8,Data Retention,"{""Personal Information Type"": {""endIndexInSegment"": 581, ""startIndexInSegment"": 435, ""selectedText"": ""Information about how you access those websites, apps, and other services, your browser or operating system, your Internet Protocol (\""IP\"") address"", ""value"": ""Computer information""}, ""Retention Period"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 67, ""selectedText"": ""store"", ""value"": ""Unspecified""}, ""Retention Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13333,test_category_labeling_highlight_fordham_aaaa,121,3829,8,Data Retention,"{""Personal Information Type"": {""endIndexInSegment"": 581, ""startIndexInSegment"": 544, ""selectedText"": ""your Internet Protocol (\""IP\"") address"", ""value"": ""IP address and device IDs""}, ""Retention Period"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 67, ""selectedText"": ""store"", ""value"": ""Unspecified""}, ""Retention Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13511,test_category_labeling_highlight_fordham_bbbb,116,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 62, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 127, ""startIndexInSegment"": 102, ""selectedText"": ""other companies' websites"", ""value"": ""Track user on other websites""}, ""Personal Information Type"": {""endIndexInSegment"": 412, ""startIndexInSegment"": 218, ""selectedText"": ""Information about your interactions with the websites, apps, and other services you use, the content you view, the search queries you submit, and information in cookies and similar technologies;"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 412, ""startIndexInSegment"": 218, ""selectedText"": ""Information about your interactions with the websites, apps, and other services you use, the content you view, the search queries you submit, and information in cookies and similar technologies;"", ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13512,test_category_labeling_highlight_fordham_bbbb,116,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 62, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 167, ""startIndexInSegment"": 130, ""selectedText"": ""d apps in the AOL Advertising Network"", ""value"": ""Collect in mobile app""}, ""Personal Information Type"": {""endIndexInSegment"": 412, ""startIndexInSegment"": 218, ""selectedText"": ""Information about your interactions with the websites, apps, and other services you use, the content you view, the search queries you submit, and information in cookies and similar technologies;"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 412, ""startIndexInSegment"": 218, ""selectedText"": ""Information about your interactions with the websites, apps, and other services you use, the content you view, the search queries you submit, and information in cookies and similar technologies;"", ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13513,test_category_labeling_highlight_fordham_bbbb,116,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 62, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 55, ""selectedText"": ""collect and store when you use our Services"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 640, ""startIndexInSegment"": 544, ""selectedText"": ""your Internet Protocol (\""IP\"") address, and the website you visited before visiting our Services."", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 640, ""startIndexInSegment"": 544, ""selectedText"": ""your Internet Protocol (\""IP\"") address, and the website you visited before visiting our Services."", ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13514,test_category_labeling_highlight_fordham_bbbb,116,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 62, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 55, ""selectedText"": ""collect and store when you use our Services"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 542, ""startIndexInSegment"": 435, ""selectedText"": ""Information about how you access those websites, apps, and other services, your browser or operating system"", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 543, ""startIndexInSegment"": 435, ""selectedText"": ""Information about how you access those websites, apps, and other services, your browser or operating system,"", ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
12334,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 86, ""selectedText"": ""our Services"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 37, ""startIndexInSegment"": 26, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
12335,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 102, ""selectedText"": ""other companies' websites and apps"", ""value"": ""Track user on other websites""}, ""Personal Information Type"": {""endIndexInSegment"": 37, ""startIndexInSegment"": 26, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
12344,test_category_labeling_highlight_fordham_dddd,118,3829,8,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 41, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 86, ""selectedText"": ""our Services"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 639, ""startIndexInSegment"": 587, ""selectedText"": ""the website you visited before visiting our Services"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 72, ""startIndexInSegment"": 38, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C228,test_category_labeling_highlight_fordham_dddd,118,3829,9,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 57, ""startIndexInSegment"": 44, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 176, ""startIndexInSegment"": 117, ""selectedText"": ""our Services or the services in the AOL Advertising Network"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 666, ""startIndexInSegment"": 473, ""selectedText"": ""The type of device you're using (e.g., an iPhone); Certain device identifiers which may be unique to your device; and Your Internet service provider."", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 75, ""startIndexInSegment"": 41, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C229,test_category_labeling_highlight_fordham_aaaa,121,3829,9,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 57, ""startIndexInSegment"": 44, ""selectedText"": ""automatically"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 177, ""startIndexInSegment"": 101, ""selectedText"": ""when you access our Services or the services in the AOL Advertising Network."", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 523, ""startIndexInSegment"": 473, ""selectedText"": ""The type of device you're using (e.g., an iPhone);"", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": 75, ""startIndexInSegment"": 41, ""selectedText"": ""we automatically collect and store"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C230,test_category_labeling_highlight_fordham_bbbb,116,3829,9,Other,"{""Other Type"": {""endIndexInSegment"": 410, ""startIndexInSegment"": 251, ""selectedText"": ""For more information about our privacy practices in connection with mobile devices, please review the Supplemental Mobile Terms of Service and Privacy Policy.)"", ""value"": ""Other""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13518,test_category_labeling_highlight_fordham_bbbb,116,3829,9,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 65, ""startIndexInSegment"": 41, ""selectedText"": ""we automatically collect"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 65, ""startIndexInSegment"": 58, ""selectedText"": ""collect"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 250, ""startIndexInSegment"": 86, ""selectedText"": ""device you use when you access our Services or the services in the AOL Advertising Network. (Note that by \""device,\"" we mean anything you use to access our Services."", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 250, ""startIndexInSegment"": 20, ""selectedText"": ""This is information we automatically collect and store about the device you use when you access our Services or the services in the AOL Advertising Network. (Note that by \""device,\"" we mean anything you use to access our Services."", ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13521,test_category_labeling_highlight_fordham_bbbb,116,3829,9,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 65, ""startIndexInSegment"": 41, ""selectedText"": ""we automatically collect"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 65, ""startIndexInSegment"": 58, ""selectedText"": ""collect"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 607, ""startIndexInSegment"": 546, ""selectedText"": ""Certain device identifiers which may be unique to your device"", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 65, ""startIndexInSegment"": 41, ""selectedText"": ""we automatically collect"", ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
